reference,querry,ani,alignment_coverage,primary_cluster
TOBG_SAT-38.fna,TOBG_NAT-96.fna,0.976967,0.8076285240464345,525
TOBG_NAT-96.fna,TOBG_SAT-38.fna,0.978086,0.8767857142857143,525
TOBG_SAT-38.fna,TOBG_SAT-38.fna,1.0,0.9917081260364843,525
TOBG_NAT-9.fna,TOBG_NAT-9.fna,1.0,0.9758713136729222,253
TOBG_SAT-108.fna,TOBG_NAT-9.fna,0.990083,0.7495559502664298,253
TOBG_NAT-9.fna,TOBG_SAT-108.fna,0.990124,0.7444146559428061,253
TOBG_SAT-108.fna,TOBG_SAT-108.fna,1.0,0.9973357015985791,253
TOBG_NP-100.fna,TOBG_NP-100.fna,1.0,0.9940374787052811,980
TOBG_NP-101.fna,TOBG_NP-101.fna,1.0,0.9819004524886877,928
TOBG_NP-1044.fna,TOBG_NP-1044.fna,1.0,0.989935956084172,395
TOBG_NP-1046.fna,TOBG_NP-1046.fna,1.0,0.9967741935483871,867
TOBG_NP-104.fna,TOBG_NP-104.fna,0.999999,0.9806451612903225,696
TOBG_NP-1052.fna,TOBG_NP-1052.fna,1.0,0.9944979367262724,864
TOBG_NP-106.fna,TOBG_NP-106.fna,1.0,0.9968454258675079,153
TOBG_NP-1070.fna,TOBG_NP-1070.fna,1.0,0.9836065573770492,881
TOBG_SP-2975.fna,TOBG_NP-1070.fna,0.946906,0.7100840336134454,881
TOBG_NP-1070.fna,TOBG_SP-2975.fna,0.945805,0.8032786885245902,881
TOBG_SP-2975.fna,TOBG_SP-2975.fna,1.0,0.9915966386554622,881
TOBG_NP-107.fna,TOBG_NP-107.fna,1.0,0.995702005730659,496
TOBG_NP-109.fna,TOBG_NP-109.fna,1.0,0.9916926272066459,132
TOBG_NP-10.fna,TOBG_NP-10.fna,1.0,0.9726937269372694,256
TOBG_SP-159.fna,TOBG_NP-10.fna,0.999315,0.9509466437177281,256
TOBG_NP-10.fna,TOBG_SP-159.fna,0.9983839999999999,0.8118081180811808,256
TOBG_SP-159.fna,TOBG_SP-159.fna,1.0,0.9888123924268503,256
TOBG_NP-113.fna,TOBG_NP-113.fna,1.0,0.9938144329896907,92
TOBG_NP-117.fna,TOBG_NP-117.fna,1.0,0.9950372208436724,95
TOBG_NP-119.fna,TOBG_NP-119.fna,1.0,0.9890835966676242,630
TOBG_NP-11.fna,TOBG_NP-11.fna,1.0,0.9883720930232558,758
TOBG_NP-122.fna,TOBG_NP-122.fna,1.0,0.9896507115135834,25
TOBG_NP-124.fna,TOBG_NP-124.fna,1.0,0.9921617161716172,54
TOBG_NP-125.fna,TOBG_NP-125.fna,1.0,0.9934587080948487,398
TOBG_SAT-40.fna,TOBG_NP-125.fna,0.982251,0.7952191235059761,398
TOBG_SP-312.fna,TOBG_NP-125.fna,0.982383,0.8125,398
TOBG_NP-125.fna,TOBG_SAT-40.fna,0.9826229999999999,0.8184791496320524,398
TOBG_SAT-40.fna,TOBG_SAT-40.fna,1.0,0.9880478087649402,398
TOBG_SP-312.fna,TOBG_SAT-40.fna,0.9986320000000001,0.9798387096774194,398
TOBG_NP-125.fna,TOBG_SP-312.fna,0.9820690000000001,0.6565821749795585,398
TOBG_SAT-40.fna,TOBG_SP-312.fna,0.997993,0.7745019920318725,398
TOBG_SP-312.fna,TOBG_SP-312.fna,1.0,0.9979838709677419,398
TOBG_NP-132.fna,TOBG_NP-132.fna,1.0,0.996415770609319,847
TOBG_NP-138.fna,TOBG_NP-138.fna,1.0,0.9896907216494846,30
TOBG_NP-1395.fna,TOBG_NP-1395.fna,1.0,0.998589562764457,436
TOBG_NP-13.fna,TOBG_NP-13.fna,1.0,0.9965576592082617,369
TOBG_NP-142.fna,TOBG_NP-142.fna,1.0,0.988795518207283,606
TOBG_NP-1444.fna,TOBG_NP-1444.fna,1.0,0.9860681114551083,318
TOBG_NP-1463.fna,TOBG_NP-1463.fna,1.0,0.9940511600237953,90
TOBG_SAT-162.fna,TOBG_NP-1463.fna,0.9873050000000001,0.8721854304635761,90
TOBG_NP-1463.fna,TOBG_SAT-162.fna,0.987234,0.7840571088637716,90
TOBG_SAT-162.fna,TOBG_SAT-162.fna,1.0,0.9927152317880795,90
TOBG_NP-1472.fna,TOBG_NP-1472.fna,1.0,0.9891540130151844,317
TOBG_NP-150.fna,TOBG_NP-150.fna,1.0,0.9902097902097902,954
TOBG_NP-1521.fna,TOBG_NP-1521.fna,1.0,0.9900990099009901,530
TOBG_NP-17.fna,TOBG_NP-17.fna,1.0,0.9824561403508771,870
TOBG_NP-18.fna,TOBG_NP-18.fna,1.0,0.9869494290375204,514
TOBG_NP-1.fna,TOBG_NP-1.fna,1.0,0.9815864022662889,178
TOBG_NP-20.fna,TOBG_NP-20.fna,1.0,0.9897959183673469,556
TOBG_NP-21.fna,TOBG_NP-21.fna,1.0,0.9944707740916272,389
TOBG_NP-22.fna,TOBG_NP-22.fna,1.0,0.9915254237288136,673
TOBG_NP-28.fna,TOBG_NP-28.fna,1.0,0.9896818572656921,569
TOBG_SAT-183.fna,TOBG_NP-28.fna,0.999495,0.8996539792387543,569
TOBG_NP-28.fna,TOBG_SAT-183.fna,0.998241,0.8959587274290628,569
TOBG_SAT-183.fna,TOBG_SAT-183.fna,1.0,0.9922145328719724,569
TOBG_NP-29.fna,TOBG_NP-29.fna,1.0,0.9972160356347439,250
TOBG_NP-2.fna,TOBG_NP-2.fna,1.0,0.9893948845913911,625
TOBG_NP-32.fna,TOBG_NP-32.fna,1.0,0.9948529411764706,900
TOBG_NP-33.fna,TOBG_NP-33.fna,1.0,0.9969437652811736,133
TOBG_NP-34.fna,TOBG_NP-34.fna,1.0,0.9531772575250836,216
TOBG_NP-36.fna,TOBG_NP-36.fna,1.0,0.9672131147540983,46
TOBG_NP-37.fna,TOBG_NP-37.fna,1.0,0.9969574036511156,100
TOBG_NP-39.fna,TOBG_NP-39.fna,1.0,0.9638795986622074,330
TOBG_SAT-97.fna,TOBG_NP-39.fna,0.992846,0.9486426999266324,330
TOBG_NP-39.fna,TOBG_SAT-97.fna,0.992441,0.8575250836120402,330
TOBG_SAT-97.fna,TOBG_SAT-97.fna,1.0,0.9904622157006603,330
TOBG_NP-40.fna,TOBG_NP-40.fna,1.0,0.9959967974379503,188
TOBG_SP-3094.fna,TOBG_NP-40.fna,0.892736,0.8265139116202946,188
TOBG_NP-40.fna,TOBG_SP-3094.fna,0.892007,0.8086469175340272,188
TOBG_SP-3094.fna,TOBG_SP-3094.fna,1.0,0.9926350245499181,188
TOBG_NP-42.fna,TOBG_NP-42.fna,1.0,0.9880952380952381,584
TOBG_SAT-1462.fna,TOBG_NP-42.fna,0.8923770000000001,0.6319272125723738,584
TOBG_NP-42.fna,TOBG_SAT-1462.fna,0.892068,0.6598639455782312,584
TOBG_SAT-1462.fna,TOBG_SAT-1462.fna,1.0,0.989247311827957,584
TOBG_NP-43.fna,TOBG_NP-43.fna,1.0,0.9681564245810056,217
TOBG_NP-47.fna,TOBG_NP-47.fna,1.0,0.9974587039390089,947
TOBG_NP-4.fna,TOBG_NP-4.fna,1.0,0.9909638554216867,56
TOBG_NP-54.fna,TOBG_NP-54.fna,1.0,0.9767441860465116,28
TOBG_NP-55.fna,TOBG_NP-55.fna,1.0,0.9946808510638298,766
TOBG_NP-56.fna,TOBG_NP-56.fna,1.0,0.9845053635280095,141
TOBG_NP-58.fna,TOBG_NP-58.fna,1.0,0.9939393939393939,485
TOBG_NP-59.fna,TOBG_NP-59.fna,1.0,0.9816216216216216,390
TOBG_NP-65.fna,TOBG_NP-65.fna,1.0,0.996309963099631,518
TOBG_NP-68.fna,TOBG_NP-68.fna,1.0,0.9887260428410372,544
TOBG_SP-304.fna,TOBG_NP-68.fna,0.9674079999999999,0.8344459279038718,544
TOBG_NP-68.fna,TOBG_SP-304.fna,0.9674670000000001,0.705749718151071,544
TOBG_SP-304.fna,TOBG_SP-304.fna,1.0,0.9946595460614153,544
TOBG_NP-69.fna,TOBG_NP-69.fna,1.0,0.9890176937156803,458
TOBG_SP-3083.fna,TOBG_NP-69.fna,0.99729,0.6687620889748549,458
TOBG_NP-69.fna,TOBG_SP-3083.fna,0.9981990000000001,0.8529591214154972,458
TOBG_SP-3083.fna,TOBG_SP-3083.fna,1.0,0.9961315280464217,458
TOBG_NP-6.fna,TOBG_NP-6.fna,1.0,0.9900043459365493,55
TOBG_NP-72.fna,TOBG_NP-72.fna,1.0,0.9835858585858586,482
TOBG_NP-75.fna,TOBG_NP-75.fna,1.0,0.9928952042628775,476
TOBG_NP-77.fna,TOBG_NP-77.fna,1.0,0.9903225806451613,16
TOBG_NP-79.fna,TOBG_NP-79.fna,1.0,0.985553772070626,23
TOBG_NP-80.fna,TOBG_NP-80.fna,1.0,0.9846827133479212,150
TOBG_NP-81.fna,TOBG_NP-81.fna,1.0,0.9881529348411416,96
TOBG_NP-85.fna,TOBG_NP-85.fna,1.0,0.9967213114754099,47
TOBG_NP-86.fna,TOBG_NP-86.fna,1.0,0.9872719558761137,460
TOBG_NP-87.fna,TOBG_NP-87.fna,1.0,0.9974795211090107,129
TOBG_NP-89.fna,TOBG_NP-89.fna,1.0,1.0,706
TOBG_NP-90.fna,TOBG_NP-90.fna,1.0,0.9957081545064378,370
TOBG_NP-931.fna,TOBG_NP-931.fna,1.0,0.9964601769911504,872
TOBG_SP-335.fna,TOBG_NP-931.fna,0.997395,0.7160493827160493,872
TOBG_NP-931.fna,TOBG_SP-335.fna,0.9969540000000001,0.6176991150442478,872
TOBG_SP-335.fna,TOBG_SP-335.fna,1.0,0.9938271604938271,872
TOBG_NP-932.fna,TOBG_NP-932.fna,1.0,0.9833024118738405,767
TOBG_NP-936.fna,TOBG_NP-936.fna,1.0,0.9917638984214139,159
TOBG_NP-942.fna,TOBG_NP-942.fna,1.0,0.9976771196283392,329
TOBG_NP-944.fna,TOBG_NP-944.fna,1.0,0.9921875,601
TOBG_NP-945.fna,TOBG_NP-945.fna,1.0,0.9969512195121951,945
TOBG_NP-948.fna,TOBG_NP-948.fna,1.0,0.9961051606621227,326
TOBG_NP-949.fna,TOBG_NP-949.fna,1.0,0.9901800327332242,327
TOBG_NP-951.fna,TOBG_NP-951.fna,1.0,0.9859783301465902,48
TOBG_NP-952.fna,TOBG_NP-952.fna,1.0,0.9829290206648698,186
TOBG_NP-954.fna,TOBG_NP-954.fna,1.0,0.9817073170731707,66
TOBG_NP-956.fna,TOBG_NP-956.fna,1.0,0.9936507936507937,537
TOBG_NP-960.fna,TOBG_NP-960.fna,1.0,0.9925205684367988,481
TOBG_SP-34.fna,TOBG_NP-960.fna,0.9945350000000001,0.76417704011065,481
TOBG_NP-960.fna,TOBG_SP-34.fna,0.994842,0.8272251308900523,481
TOBG_SP-34.fna,TOBG_SP-34.fna,1.0,0.9937759336099585,481
TOBG_NP-964.fna,TOBG_NP-964.fna,1.0,0.9927007299270073,290
TOBG_NP-965.fna,TOBG_NP-965.fna,0.999999,0.9933628318584071,531
TOBG_NP-966.fna,TOBG_NP-966.fna,1.0,0.9930675909878682,152
TOBG_NP-970.fna,TOBG_NP-970.fna,1.0,0.9962453066332916,856
TOBG_NP-973.fna,TOBG_NP-973.fna,1.0,0.9947916666666666,41
TOBG_NP-97.fna,TOBG_NP-97.fna,1.0,0.9928762243989314,29
TOBG_SP-340.fna,TOBG_NP-97.fna,0.99361,0.8472762645914397,29
TOBG_NP-97.fna,TOBG_SP-340.fna,0.992949,0.7702582368655387,29
TOBG_SP-340.fna,TOBG_SP-340.fna,1.0,0.995136186770428,29
TOBG_NP-992.fna,TOBG_NP-992.fna,1.0,0.9829145728643216,291
TOBG_NP-993.fna,TOBG_NP-993.fna,1.0,0.9946120689655172,328
TOBG_SP-213.fna,TOBG_NP-993.fna,0.981887,0.820125786163522,328
TOBG_NP-993.fna,TOBG_SP-213.fna,0.981746,0.7004310344827587,328
TOBG_SP-213.fna,TOBG_SP-213.fna,1.0,0.9937106918238994,328
TOBG_NP-997.fna,TOBG_NP-997.fna,0.999999,0.9869109947643979,279
TOBG_NP-99.fna,TOBG_NP-99.fna,1.0,0.9929051530993278,903
TOBG_RS-342.fna,TOBG_RS-342.fna,1.0,0.9977011494252873,334
TOBG_SAT-75.fna,TOBG_RS-342.fna,0.877872,0.8817204301075269,334
TOBG_RS-342.fna,TOBG_SAT-75.fna,0.8773420000000001,0.6835249042145594,334
TOBG_SAT-75.fna,TOBG_SAT-75.fna,1.0,0.9980449657869013,334
TOBG_RS-344.fna,TOBG_RS-344.fna,1.0,0.9701492537313433,849
TOBG_RS-348.fna,TOBG_RS-348.fna,1.0,0.9893428063943162,509
TOBG_RS-349.fna,TOBG_RS-349.fna,1.0,0.9916387959866221,427
TOBG_RS-350.fna,TOBG_RS-350.fna,1.0,0.9716981132075472,774
TOBG_SAT-193.fna,TOBG_RS-350.fna,0.983352,0.8206896551724138,774
TOBG_RS-350.fna,TOBG_SAT-193.fna,0.982791,0.4838274932614555,774
TOBG_SAT-193.fna,TOBG_SAT-193.fna,1.0,0.9908045977011494,774
TOBG_RS-352.fna,TOBG_RS-352.fna,1.0,0.9920212765957447,697
TOBG_RS-357.fna,TOBG_RS-357.fna,1.0,0.9965075669383003,146
TOBG_SP-349.fna,TOBG_RS-357.fna,0.993348,0.8554033485540334,146
TOBG_RS-357.fna,TOBG_SP-349.fna,0.99373,0.6589057043073341,146
TOBG_SP-349.fna,TOBG_SP-349.fna,1.0,0.9954337899543378,146
TOBG_RS-361.fna,TOBG_RS-361.fna,1.0,0.9912087912087912,163
TOBG_RS-363.fna,TOBG_RS-363.fna,1.0,0.9870572207084468,20
TOBG_RS-365.fna,TOBG_RS-365.fna,0.999999,0.9829059829059829,780
TOBG_RS-367.fna,TOBG_RS-367.fna,1.0,0.9874396135265701,223
TOBG_RS-371.fna,TOBG_RS-371.fna,1.0,0.9873817034700315,559
TOBG_RS-373.fna,TOBG_RS-373.fna,1.0,0.9906417112299465,955
TOBG_RS-376.fna,TOBG_RS-376.fna,1.0,0.9912854030501089,904
TOBG_SP-12.fna,TOBG_RS-376.fna,0.992746,0.8254127063531765,904
TOBG_RS-376.fna,TOBG_SP-12.fna,0.993845,0.8986928104575164,904
TOBG_SP-12.fna,TOBG_SP-12.fna,1.0,0.9949974987493747,904
TOBG_RS-381.fna,TOBG_RS-381.fna,1.0,0.9821826280623608,65
TOBG_SP-3013.fna,TOBG_RS-381.fna,0.9401139999999999,0.6310077519379845,65
TOBG_RS-381.fna,TOBG_SP-3013.fna,0.941319,0.910913140311804,65
TOBG_SP-3013.fna,TOBG_SP-3013.fna,1.0,0.993798449612403,65
TOBG_RS-382.fna,TOBG_RS-382.fna,1.0,0.987688098495212,324
TOBG_RS-383.fna,TOBG_RS-383.fna,1.0,0.9949238578680203,127
TOBG_RS-386.fna,TOBG_RS-386.fna,1.0,0.9936189608021878,86
TOBG_SAT-126.fna,TOBG_RS-386.fna,0.929433,0.815811606391926,86
TOBG_RS-386.fna,TOBG_SAT-126.fna,0.9296120000000001,0.8933454876937101,86
TOBG_SAT-126.fna,TOBG_SAT-126.fna,1.0,0.9966358284272497,86
TOBG_RS-387.fna,TOBG_RS-387.fna,1.0,1.0,557
TOBG_RS-388.fna,TOBG_RS-388.fna,1.0,0.9898255813953488,563
TOBG_SP-3984.fna,TOBG_RS-388.fna,0.974495,0.701062215477997,563
TOBG_RS-388.fna,TOBG_SP-3984.fna,0.9734470000000001,0.6773255813953488,563
TOBG_SP-3984.fna,TOBG_SP-3984.fna,1.0,0.9954476479514416,563
TOBG_RS-391.fna,TOBG_RS-391.fna,1.0,0.9938080495356038,549
TOBG_RS-392.fna,TOBG_RS-392.fna,1.0,0.9932584269662922,501
TOBG_RS-395.fna,TOBG_RS-395.fna,1.0,0.9939192924267551,128
TOBG_RS-398.fna,TOBG_RS-398.fna,1.0,0.9922543823889115,451
TOBG_SP-113.fna,TOBG_RS-398.fna,0.9902219999999999,0.8871543264942016,451
TOBG_RS-398.fna,TOBG_SP-113.fna,0.9904189999999999,0.820627802690583,451
TOBG_SP-113.fna,TOBG_SP-113.fna,1.0,0.9973238180196253,451
TOBG_RS-408.fna,TOBG_RS-408.fna,0.999999,0.9903288201160542,664
TOBG_RS-415.fna,TOBG_RS-415.fna,1.0,0.9931454683929931,21
TOBG_RS-416.fna,TOBG_RS-416.fna,1.0,0.9966666666666667,824
TOBG_RS-419.fna,TOBG_RS-419.fna,1.0,0.9892933618843683,862
TOBG_RS-421.fna,TOBG_RS-421.fna,1.0,0.9895366218236173,674
TOBG_RS-422.fna,TOBG_RS-422.fna,1.0,0.985691573926868,243
TOBG_RS-426.fna,TOBG_RS-426.fna,1.0,0.9831223628691983,372
TOBG_RS-428.fna,TOBG_RS-428.fna,1.0,0.989406779661017,724
TOBG_RS-434.fna,TOBG_RS-434.fna,1.0,0.9957142857142857,407
TOBG_RS-435.fna,TOBG_RS-435.fna,1.0,0.9979166666666667,414
TOBG_RS-454.fna,TOBG_RS-454.fna,1.0,0.9946714031971581,147
TOBG_SP-3070.fna,TOBG_RS-454.fna,0.967996,0.5959137343927355,147
TOBG_RS-454.fna,TOBG_SP-3070.fna,0.971183,0.9342806394316163,147
TOBG_SP-3070.fna,TOBG_SP-3070.fna,1.0,0.9886492622020431,147
TOBG_RS-456.fna,TOBG_RS-456.fna,1.0,0.9875968992248062,157
TOBG_RS-464.fna,TOBG_RS-464.fna,1.0,0.9938587512794268,32
TOBG_RS-535.fna,TOBG_RS-535.fna,1.0,0.9906103286384976,614
TOBG_SP-4356.fna,TOBG_RS-535.fna,0.9948180000000001,0.8475750577367206,614
TOBG_RS-535.fna,TOBG_SP-4356.fna,0.995701,0.8568075117370892,614
TOBG_SP-4356.fna,TOBG_SP-4356.fna,1.0,1.0,614
TOBG_RS-604.fna,TOBG_RS-604.fna,1.0,0.9966329966329966,524
TOBG_RS-615.fna,TOBG_RS-615.fna,1.0,0.9975859987929994,161
TOBG_RS-626.fna,TOBG_RS-626.fna,1.0,0.9939024390243902,602
TOBG_RS-648.fna,TOBG_RS-648.fna,1.0,0.998019801980198,592
TOBG_RS-652.fna,TOBG_RS-652.fna,1.0,0.994277539341917,57
TOBG_SAT-1366.fna,TOBG_RS-652.fna,0.9743160000000001,0.18654434250764526,57
TOBG_SP-311.fna,TOBG_RS-652.fna,0.972778,0.17787742899850523,57
TOBG_RS-652.fna,TOBG_SAT-1366.fna,0.9741979999999999,0.17453505007153075,57
TOBG_SAT-1366.fna,TOBG_SAT-1366.fna,1.0,0.9969418960244648,57
TOBG_SP-311.fna,TOBG_SAT-1366.fna,0.973181,0.9252615844544095,57
TOBG_RS-652.fna,TOBG_SP-311.fna,0.9703390000000001,0.17024320457796852,57
TOBG_SAT-1366.fna,TOBG_SP-311.fna,0.9735389999999999,0.9373088685015291,57
TOBG_SP-311.fna,TOBG_SP-311.fna,1.0,0.9985052316890882,57
TOBG_RS-668.fna,TOBG_RS-668.fna,1.0,0.9911504424778761,610
TOBG_RS-678.fna,TOBG_RS-678.fna,1.0,0.9860788863109049,640
TOBG_RS-697.fna,TOBG_RS-697.fna,1.0,0.997563946406821,193
TOBG_RS-797.fna,TOBG_RS-797.fna,1.0,0.9959016393442623,164
TOBG_RS-815.fna,TOBG_RS-815.fna,1.0,0.9935275080906149,61
TOBG_SP-4379.fna,TOBG_RS-815.fna,0.977457,0.7077294685990339,61
TOBG_RS-815.fna,TOBG_SP-4379.fna,0.9770610000000001,0.948220064724919,61
TOBG_SP-4379.fna,TOBG_SP-4379.fna,1.0,1.0,61
TOBG_RS-820.fna,TOBG_RS-820.fna,1.0,0.998062015503876,842
TOBG_RS-821.fna,TOBG_RS-821.fna,1.0,0.9983202687569989,438
TOBG_RS-822.fna,TOBG_RS-822.fna,1.0,0.9934065934065934,373
TOBG_RS-826.fna,TOBG_RS-826.fna,1.0,0.9976359338061466,817
TOBG_SAT-105.fna,TOBG_SAT-105.fna,1.0,0.9981684981684982,710
TOBG_SP-305.fna,TOBG_SAT-105.fna,0.955895,0.8623481781376519,710
TOBG_SAT-105.fna,TOBG_SP-305.fna,0.9556,0.7765567765567766,710
TOBG_SP-305.fna,TOBG_SP-305.fna,1.0,0.9939271255060729,710
TOBG_SAT-107.fna,TOBG_SAT-107.fna,1.0,0.9938118811881188,727
TOBG_SAT-110.fna,TOBG_SAT-110.fna,1.0,0.9931170108161259,172
TOBG_SAT-111.fna,TOBG_SAT-111.fna,1.0,0.9967553536664504,179
TOBG_SAT-112.fna,TOBG_SAT-112.fna,1.0,0.9907621247113164,306
TOBG_SAT-113.fna,TOBG_SAT-113.fna,1.0,0.9932685115931189,182
TOBG_SP-288.fna,TOBG_SAT-113.fna,0.9952190000000001,0.9497907949790795,182
TOBG_SAT-113.fna,TOBG_SP-288.fna,0.994953,0.8541510845175767,182
TOBG_SP-288.fna,TOBG_SP-288.fna,1.0,0.994979079497908,182
TOBG_SAT-114.fna,TOBG_SAT-114.fna,1.0,0.9895910780669145,84
TOBG_SAT-115.fna,TOBG_SAT-115.fna,1.0,0.9647335423197492,239
TOBG_SP-140.fna,TOBG_SAT-115.fna,0.999873,0.9512390087929656,239
TOBG_SAT-115.fna,TOBG_SP-140.fna,0.99925,0.9310344827586207,239
TOBG_SP-140.fna,TOBG_SP-140.fna,1.0,0.9632294164668266,239
TOBG_SAT-1289.fna,TOBG_SAT-1289.fna,1.0,0.9898697539797395,725
TOBG_SAT-128.fna,TOBG_SAT-128.fna,1.0,0.997055359246172,439
TOBG_SAT-129.fna,TOBG_SAT-129.fna,1.0,0.9942716857610474,687
TOBG_SAT-12.fna,TOBG_SAT-12.fna,1.0,0.9951790633608816,454
TOBG_SAT-1308.fna,TOBG_SAT-1308.fna,1.0,0.9992784992784993,311
TOBG_SAT-130.fna,TOBG_SAT-130.fna,1.0,0.9974726200505476,761
TOBG_SAT-1329.fna,TOBG_SAT-1329.fna,1.0,0.9884393063583815,519
TOBG_SAT-132.fna,TOBG_SAT-132.fna,1.0,0.9919354838709677,489
TOBG_SAT-1331.fna,TOBG_SAT-1331.fna,1.0,0.9965034965034965,26
TOBG_SAT-1339.fna,TOBG_SAT-1339.fna,1.0,0.9938837920489296,408
TOBG_SAT-1391.fna,TOBG_SAT-1339.fna,0.900767,0.6423267326732673,408
TOBG_SAT-1339.fna,TOBG_SAT-1391.fna,0.899602,0.8012232415902141,408
TOBG_SAT-1391.fna,TOBG_SAT-1391.fna,0.999999,0.9888613861386139,408
TOBG_SAT-1342.fna,TOBG_SAT-1342.fna,1.0,0.9924242424242424,695
TOBG_SAT-1359.fna,TOBG_SAT-1359.fna,1.0,0.9946996466431095,67
TOBG_SAT-135.fna,TOBG_SAT-135.fna,1.0,1.0,631
TOBG_SAT-1367.fna,TOBG_SAT-1367.fna,1.0,0.9933774834437086,406
TOBG_SAT-1369.fna,TOBG_SAT-1369.fna,1.0,0.9975308641975309,62
TOBG_SAT-137.fna,TOBG_SAT-137.fna,1.0,0.9803921568627451,940
TOBG_SAT-1388.fna,TOBG_SAT-1388.fna,1.0,1.0,632
TOBG_SAT-138.fna,TOBG_SAT-138.fna,1.0,0.9977272727272727,765
TOBG_SAT-139.fna,TOBG_SAT-139.fna,1.0,0.9965986394557823,607
TOBG_SAT-1401.fna,TOBG_SAT-1401.fna,1.0,0.9975767366720517,969
TOBG_SAT-1403.fna,TOBG_SAT-1403.fna,1.0,0.9977827050997783,914
TOBG_SAT-141.fna,TOBG_SAT-141.fna,1.0,0.9975742874469375,763
TOBG_SAT-142.fna,TOBG_SAT-142.fna,1.0,0.9948542024013722,437
TOBG_SAT-1434.fna,TOBG_SAT-1434.fna,1.0,0.9934036939313984,194
TOBG_SAT-1446.fna,TOBG_SAT-1446.fna,1.0,0.9941002949852508,467
TOBG_SAT-1449.fna,TOBG_SAT-1449.fna,1.0,0.9884559884559885,7
TOBG_SAT-1450.fna,TOBG_SAT-1450.fna,1.0,0.9887387387387387,810
TOBG_SAT-1509.fna,TOBG_SAT-1509.fna,1.0,0.9963855421686747,755
TOBG_SAT-150.fna,TOBG_SAT-150.fna,1.0,0.9967741935483871,160
TOBG_SAT-1510.fna,TOBG_SAT-1510.fna,1.0,0.9939148073022313,538
TOBG_SAT-1517.fna,TOBG_SAT-1517.fna,1.0,0.9918981481481481,416
TOBG_SAT-152.fna,TOBG_SAT-152.fna,1.0,0.9940944881889764,51
TOBG_SAT-154.fna,TOBG_SAT-154.fna,1.0,0.9903147699757869,770
TOBG_SAT-1553.fna,TOBG_SAT-1553.fna,0.999999,0.9980119284294234,534
TOBG_SP-3014.fna,TOBG_SAT-1553.fna,0.939986,0.6795580110497238,534
TOBG_SAT-1553.fna,TOBG_SP-3014.fna,0.9400419999999999,0.731610337972167,534
TOBG_SP-3014.fna,TOBG_SP-3014.fna,1.0,0.992633517495396,534
TOBG_SAT-155.fna,TOBG_SAT-155.fna,1.0,0.9982593559617058,887
TOBG_SAT-157.fna,TOBG_SAT-157.fna,1.0,0.9924812030075187,517
TOBG_SAT-159.fna,TOBG_SAT-159.fna,1.0,0.990726429675425,552
TOBG_SP-219.fna,TOBG_SAT-159.fna,0.9616169999999999,0.7681874229346486,552
TOBG_SAT-159.fna,TOBG_SP-219.fna,0.963597,0.9629057187017002,552
TOBG_SP-219.fna,TOBG_SP-219.fna,1.0,0.9802712700369913,552
TOBG_SAT-15.fna,TOBG_SAT-15.fna,1.0,0.9965397923875432,323
TOBG_SP-320.fna,TOBG_SAT-15.fna,0.9782299999999999,0.9619047619047619,323
TOBG_SAT-15.fna,TOBG_SP-320.fna,0.977894,0.7006920415224913,323
TOBG_SP-320.fna,TOBG_SP-320.fna,1.0,0.9952380952380953,323
TOBG_SAT-1609.fna,TOBG_SAT-1609.fna,1.0,0.9919724770642202,404
TOBG_SP-3103.fna,TOBG_SAT-1609.fna,0.937531,0.7740863787375415,404
TOBG_SAT-1609.fna,TOBG_SP-3103.fna,0.9365479999999999,0.8084862385321101,404
TOBG_SP-3103.fna,TOBG_SP-3103.fna,1.0,0.9977851605758582,404
TOBG_SAT-1610.fna,TOBG_SAT-1610.fna,1.0,0.995850622406639,450
TOBG_SAT-161.fna,TOBG_SAT-161.fna,1.0,0.9974937343358395,435
TOBG_SAT-165.fna,TOBG_SAT-165.fna,1.0,0.994475138121547,528
TOBG_SAT-166.fna,TOBG_SAT-166.fna,1.0,0.9974160206718347,639
TOBG_SAT-168.fna,TOBG_SAT-168.fna,1.0,0.996316758747698,661
TOBG_SAT-175.fna,TOBG_SAT-175.fna,1.0,0.9968944099378882,738
TOBG_SAT-176.fna,TOBG_SAT-176.fna,1.0,0.9926854754440961,1
TOBG_SAT-177.fna,TOBG_SAT-177.fna,1.0,0.9939831528279182,40
TOBG_SAT-179.fna,TOBG_SAT-179.fna,1.0,0.9984732824427481,681
TOBG_SAT-17.fna,TOBG_SAT-17.fna,1.0,0.9957805907172996,938
TOBG_SAT-180.fna,TOBG_SAT-180.fna,1.0,0.9991816693944353,984
TOBG_SAT-181.fna,TOBG_SAT-181.fna,1.0,0.9900497512437811,562
TOBG_SP-3041.fna,TOBG_SAT-181.fna,0.9893510000000001,0.7990314769975787,562
TOBG_SAT-181.fna,TOBG_SP-3041.fna,0.989603,0.818407960199005,562
TOBG_SP-3041.fna,TOBG_SP-3041.fna,1.0,0.9951573849878934,562
TOBG_SAT-182.fna,TOBG_SAT-182.fna,1.0,0.9907834101382489,565
TOBG_SAT-185.fna,TOBG_SAT-185.fna,1.0,0.98989898989899,617
TOBG_SAT-189.fna,TOBG_SAT-189.fna,1.0,0.9613445378151261,341
TOBG_SAT-18.fna,TOBG_SAT-18.fna,1.0,0.9960745829244357,351
TOBG_SAT-197.fna,TOBG_SAT-197.fna,1.0,0.9946524064171123,944
